0	1	2
22	510	5
22	226	4
22	174	5
22	127	5
22	210	3
22	792	4
22	118	4
23	250	4
23	433	5
23	522	4
23	419	3
23	196	2
23	275	5
23	188	3
23	387	3
23	89	5
23	215	2
23	191	3
23	70	2
23	235	1
23	258	5
23	116	5
23	95	4
23	230	4
23	655	3
23	546	3
23	109	3
23	780	1
23	14	4
23	71	3
23	98	5
23	8	4
23	100	5
23	381	4
23	99	4
23	172	4
23	518	5
23	219	1
23	463	4
23	713	4
23	228	4
23	214	3
23	919	5
23	175	5
23	203	4
23	528	4
23	189	5
23	283	4
23	315	3
23	83	4
23	194	4
23	385	4
23	679	3
23	549	3
23	386	4
23	597	3
23	1004	3
23	216	4
23	96	4
23	124	5
23	1006	3
23	421	5
23	133	4
23	269	5
23	694	4
23	1	5
23	195	4
23	73	3
23	155	3
23	59	4
23	213	3
23	151	3
23	629	4
23	211	4
23	504	4
23	132	4
23	90	2
23	530	4
23	642	3
23	408	5
23	224	5
23	541	4
23	56	4
23	238	5
23	404	4
23	7	4
23	227	3
23	527	4
23	662	3
23	511	5
23	177	4
23	176	3
23	856	4
23	405	4
23	652	4
23	323	2
23	204	3
23	588	4
23	185	4
23	449	2
23	13	4
23	144	3
23	472	2
23	91	4
23	134	4
23	19	4
23	209	5
23	62	3
23	479	5
23	153	4
23	705	4
23	526	3
24	9	5
24	372	4
24	191	5
24	727	3
24	117	4
24	919	3
24	358	3
24	294	3
24	421	5
24	216	4
24	742	4
24	200	5
24	127	5
24	662	5
24	258	4
24	402	4
24	151	5
24	286	5
24	486	3
24	475	4
24	7	4
24	318	5
24	56	4
24	249	4
24	97	4
24	129	3
24	518	4
24	763	5
24	176	5
24	289	3
24	324	5
24	92	5
24	153	4
24	12	5
24	132	3
24	655	5
24	1007	5
24	508	4
24	729	5
24	178	5
24	238	5
24	100	5
24	223	5
24	8	5
24	699	3
24	173	5
24	427	5
25	430	4
25	568	4
25	7	4
25	239	4
25	520	3
25	527	4
25	1	5
25	82	4
25	419	4
25	604	4
25	98	5
25	86	4
25	116	4
25	222	4
25	79	4
25	13	4
25	114	5
25	495	4
25	729	4
25	612	4
25	143	3
25	25	5
25	189	5
25	204	5
25	174	5
25	186	4
25	501	3
25	173	4
25	480	4
25	275	4
25	633	4
25	169	5
25	969	3
25	208	4
25	121	4
25	498	4
25	23	4
25	655	4
25	197	3
25	265	4
25	238	4
25	929	4
25	257	4
25	692	4
25	135	3
25	357	4
25	151	4
25	125	5
25	141	4
25	269	4
25	177	3
25	195	4
25	408	5
25	228	4
26	284	3
26	258	3
26	302	5
26	321	3
26	508	3
26	515	4
26	1010	2
26	322	3
26	276	4
26	271	3
26	323	2
26	597	2
26	328	2
26	742	3
26	628	3
26	751	4
26	333	3
26	343	3
26	369	2
26	410	2
26	1014	3
26	831	2
26	150	3
26	248	3
26	235	2
26	476	3
26	249	2
26	246	4
26	840	2
26	291	3
26	240	3
26	936	4
26	930	2
26	286	3
26	9	4
26	471	2
26	760	1
26	750	4
26	313	5
26	118	3
26	288	4
26	237	3
26	815	2
26	129	4
26	282	4
26	455	3
26	864	2
26	24	3
26	316	3
26	456	1
26	1015	3
26	926	2
26	127	5
26	678	2
26	148	3
26	117	3
26	14	3
26	683	3
26	111	3
26	255	3
26	109	3
26	292	3
26	116	2
26	15	4
26	252	3
26	126	4
26	845	3
26	7	3
26	250	3
26	125	4
26	151	3
26	871	2
26	841	2
26	121	3
27	288	3
27	1017	4
27	286	3
27	508	3
27	742	3
27	118	3
27	515	4
27	121	4
27	246	4
27	50	3
27	596	2
27	100	5
27	123	5
27	244	3
27	298	4
27	978	2
27	930	2
28	70	4
28	174	5
28	258	5
28	609	3
28	443	4
28	209	4
28	217	3
28	145	3
28	89	4
28	479	4
28	294	3
28	164	4
28	185	5
28	184	4
28	222	5
28	323	3
28	219	5
28	200	2
28	282	4
28	143	4
28	229	2
28	449	2
28	447	3
28	588	3
28	670	4
28	448	4
28	760	3
28	665	3
28	228	5
28	895	4
28	450	1
28	5	3
28	11	4
28	423	2
28	223	5
28	173	3
28	56	5
28	568	4
28	230	4
28	227	4
28	176	5
28	79	4
28	567	4
28	286	3
28	201	3
28	100	5
28	672	3
28	322	2
28	800	4
28	332	2
28	429	5
28	603	3
28	380	4
28	434	4
28	12	4
29	245	3
29	300	3
29	264	3
29	12	5
29	879	3
29	98	4
29	480	4
29	689	2
29	259	4
29	539	2
29	306	4
29	180	4
29	1019	4
29	661	5
29	189	4
29	302	4
29	269	4
29	79	4
29	312	4
29	343	3
29	303	4
29	678	3
29	874	4
30	435	5
30	286	5
30	315	4
30	301	4
30	294	4
30	252	3
30	683	3
30	69	5
30	28	4
30	259	4
30	304	4
30	539	3
30	164	4
30	751	3
30	403	2
30	688	3
30	258	5
30	2	3
30	873	1
30	531	5
30	135	5
30	678	2
30	313	5
30	538	4
30	231	2
30	321	4
30	50	3
30	319	4
30	255	4
30	289	2
31	340	3
31	484	5
31	328	2
31	306	3
31	262	5
31	504	5
31	175	5
31	319	4
31	153	4
31	705	5
31	493	5
31	271	4
31	1022	5
31	136	5
31	299	4
31	192	4
31	79	2
31	875	4
31	1020	3
31	1019	5
31	498	4
31	135	4
31	321	4
31	303	3
31	514	5
32	245	2
32	742	3
32	408	3
32	235	3
32	118	3
32	1023	3
32	294	3
32	307	2
32	628	4
32	271	3
32	151	3
32	591	3
32	117	3
32	246	4
32	475	5
32	298	5
32	1016	1
32	1012	4
32	50	4
32	276	4
32	248	4
32	508	4
32	9	3
32	290	3
32	181	4
32	405	4
32	313	4
32	250	4
33	288	4
33	348	4
33	329	4
33	271	4
33	880	3
33	307	3
33	323	4
33	258	4
33	328	4
33	292	4
33	895	3
33	260	4
33	313	5
33	245	3
33	682	4
33	339	3
34	312	4
34	310	4
34	991	4
34	292	5
34	690	4
34	324	5
34	332	5
34	898	5
34	1024	5
34	899	5
34	242	5
34	289	1
34	259	2
34	990	5
35	876	2
35	328	3
35	1025	3
35	266	3
35	327	3
35	300	5
35	261	3
35	259	4
35	358	1
35	332	4
35	680	4
35	877	2
35	264	2
35	333	4
35	937	4
35	242	2
35	881	2
36	333	4
36	748	4
36	269	3
36	1026	5
36	885	5
36	310	4
36	358	5
36	288	4
36	339	5
36	319	2
36	289	2
36	875	3
36	882	5
36	873	3
37	540	2
37	265	4
37	22	5
37	226	5
37	127	4
37	405	4
37	27	4
37	147	3
37	472	2
37	403	5
37	222	3
37	161	5
37	385	4
37	50	5
37	231	2
37	685	3
37	948	4
37	827	3
37	841	3
37	96	4
37	68	5
37	174	5
37	930	3
37	825	2
37	546	3
37	665	3
37	363	3
37	183	4
37	56	5
37	89	4
37	833	4
37	62	5
37	24	4
37	210	4
37	578	3
37	11	4
37	1027	3
37	82	1
37	550	4
38	550	2
38	99	5
38	672	3
38	588	5
38	326	5
38	389	5
38	67	4
38	1	5
38	392	5
38	140	5
38	225	5
38	838	2
38	406	2
38	112	5
38	393	5
38	420	5
38	404	5
38	1014	5
38	445	2
38	410	3
38	70	5
38	153	5
38	144	5
38	133	2
38	780	4
38	940	1
38	161	5
38	432	1
38	637	2
38	424	3
38	216	5
38	1033	5
38	450	1
38	573	1
38	418	5
38	71	5
38	195	1
38	259	3
38	433	5
38	447	5
38	78	5
38	916	5
38	403	1
38	1016	5
38	679	5
38	162	5
38	155	5
38	405	5
38	294	5
38	590	1
38	313	5
38	188	2
38	127	2
38	1036	4
38	411	3
38	202	2
38	526	1
38	465	5
38	211	1
38	243	3
38	28	4
38	384	5
38	400	1
38	226	1
38	97	5
38	1029	1
38	94	5
38	88	5
38	1031	5
38	717	1
38	288	5
38	423	5
38	1030	5
38	383	2
38	627	5
38	118	5
38	252	5
38	22	5
38	395	3
38	318	3
38	1034	1
38	82	5
38	401	3
38	402	5
39	313	4
39	306	3
39	900	3
39	352	5
39	315	4
39	333	4
39	272	2
39	301	3
39	270	4
39	288	5
39	258	4
39	339	3
39	347	4
39	307	2
39	269	4
40	303	4
40	305	4
40	337	4
40	316	3
40	754	4
40	310	3
40	243	2
40	271	2
40	879	2
40	880	3
40	343	1
40	358	3
40	245	3
40	750	3
40	876	3
40	286	2
40	346	2
40	333	4
40	268	4
40	269	1
40	259	2
40	1038	1
40	328	3
40	347	2
41	516	5
41	514	4
41	100	4
41	1	4
41	96	4
41	194	3
41	430	5
41	286	4
41	175	5
41	28	4
41	31	3
41	188	4
41	423	2
41	56	4
41	58	3
41	216	3
41	195	4
41	181	4
41	205	4
41	180	5
41	152	4
41	202	2
41	276	2
41	435	3
41	474	5
41	238	5
41	170	4
41	173	4
41	191	4
41	289	2
41	751	4
41	313	3
41	746	3
41	98	4
41	518	3
41	969	4
42	523	5
42	1028	4
42	79	5
42	121	4
42	781	4
42	38	3
42	941	4
42	926	3
42	28	5
42	755	4
42	63	4
42	161	4
42	834	1
42	2	5
42	283	3
42	143	4
42	443	3
42	1046	3
42	736	5
42	141	3
42	627	2
42	174	5
42	142	4
42	265	3
42	136	4
42	418	5
42	371	4
42	479	4
42	409	3
42	183	4
42	111	1
42	77	5
42	103	3
42	71	4
42	86	3
42	25	3
42	684	4
42	173	5
42	756	5
42	237	4
42	367	2
42	82	4
42	432	3
42	228	4
42	410	3
42	99	5
42	405	4
42	194	5
42	185	4
42	274	5
42	423	5
42	419	5
42	216	5
42	98	4
42	732	5
42	132	5
42	413	1
42	606	3
42	506	3
42	1051	4
42	95	5
42	50	5
42	87	4
42	284	3
42	204	5
42	720	4
42	211	4
42	215	5
42	1043	2
42	566	5
42	742	4
42	1041	4
42	521	2
42	658	2
42	43	2
42	595	1
42	135	4
42	735	4
42	387	3
42	934	4
42	1	5
42	290	3
42	230	5
42	227	4
42	12	4
42	456	3
42	582	3
42	924	3
42	1044	4
42	603	4
42	58	5
42	222	4
42	845	5
42	655	3
42	1047	4
42	1042	3
42	210	5
42	660	3
42	462	2
42	999	4
42	281	3
42	1050	3
42	402	5
42	953	2
42	294	4
42	102	5
42	168	3
42	471	4
42	469	4
42	196	5
42	679	2
42	73	4
42	1040	3
42	411	4
42	1049	3
42	273	3
42	568	4
42	427	4
42	176	3
42	125	4
42	70	3
42	97	3
42	451	2
42	357	5
42	72	3
42	83	4
42	1045	2
42	491	3
43	54	3
43	751	2
43	226	3
43	51	1
43	168	4
43	222	4
43	79	4
43	204	4
43	50	4
43	137	4
43	382	5
43	12	5
43	778	5
43	71	4
43	172	4
43	566	3
43	131	3
43	597	3
43	939	3
43	1048	3
43	82	4
43	539	3
43	479	4
43	781	3
43	284	5
43	385	5
43	993	3
43	186	3
43	191	5
43	755	3
43	1052	1
43	86	4
43	316	5
43	550	3
43	169	5
43	631	2
43	290	4
43	969	5
43	402	4
43	291	3
43	211	4
43	418	4
43	257	4
43	792	1
43	408	5
43	208	5
43	8	4
43	815	4
43	3	2
43	28	4
43	202	5
43	336	4
43	100	4
43	15	5
43	127	4
43	254	3
43	294	5
43	315	4
43	323	3
43	77	3
43	91	3
43	196	4
43	275	4
43	756	3
43	1023	3
43	47	1
43	581	3
43	531	4
43	951	3
43	498	5
43	252	4
43	17	3
43	241	4
43	956	1
43	301	5
43	423	4
43	117	4
43	173	5
43	553	4
43	313	5
43	684	4
43	14	2
43	111	4
43	88	5
43	317	2
43	58	3
43	7	4
43	276	4
43	1035	4
43	588	4
43	73	4
43	367	4
43	892	3
43	625	4
43	692	5
43	40	3
43	64	5
43	215	5
43	289	4
43	102	4
43	866	4
43	568	4
43	122	2
43	1056	3
43	248	4
43	393	4
43	432	3
43	280	3
43	747	4
43	278	3
43	302	4
43	175	2
43	318	5
43	225	2
43	371	4
43	56	5
43	231	4
43	496	5
43	98	5
43	237	4
43	26	5
43	321	3
43	591	5
43	473	3
43	258	5
43	124	4
43	1057	2
43	11	5
43	421	3
43	546	4
43	403	4
43	95	4
43	298	4
43	328	4
43	501	4
43	70	4
43	926	2
43	114	5
43	118	4
43	491	4
43	516	5
43	1047	3
43	271	3
43	238	2
43	409	3
43	144	4
43	250	2
43	216	5
43	542	3
43	203	4
43	471	3
43	9	4
43	946	4
43	735	4
44	198	4
44	230	2
44	737	1
44	405	3
44	50	5
44	357	4
44	98	2
44	480	4
44	123	4
44	470	3
44	143	4
44	214	5
44	163	4
44	109	3
44	5	4
44	429	4
44	603	4
44	318	5
44	631	1
44	21	2
44	185	4
44	195	5
44	378	3
44	153	4
44	250	5
44	201	2
44	530	5
44	227	4
44	7	5
44	231	2
44	434	4
44	175	4
44	447	4
44	258	4
44	193	3
44	946	3
44	419	4
44	81	4
44	871	3
44	161	4
44	313	4
44	237	3
44	106	2
44	157	4
44	380	4
44	90	2
44	209	5
44	164	4
44	91	2
44	443	5
44	523	4
44	588	4
44	448	2
44	56	2
44	208	4
44	148	4
44	102	2
44	69	4
44	118	3
44	553	3
44	121	4
44	82	4
44	191	4
44	298	2
44	204	4
44	229	3
44	591	4
44	200	4
44	133	4
44	172	4
44	385	3
44	633	3
44	449	5
44	87	5
44	655	3
44	100	5
44	678	3
44	173	5
44	625	3
44	174	5
44	756	3
44	67	3
44	183	4
44	202	4
44	211	4
44	99	4
44	64	5
44	25	2
44	1058	4
44	542	3
44	159	3
44	194	5
44	328	4
44	155	3
44	307	4
44	120	4
44	427	3
44	96	4
44	181	4
44	147	4
44	88	2
44	507	3
44	97	2
44	755	3
44	151	4
45	100	5
45	50	5
45	13	5
45	926	3
45	845	4
45	1001	3
45	257	5
45	762	4
45	993	4
45	278	3
45	472	3
45	111	4
45	118	4
45	109	5
45	826	3
45	476	3
45	411	3
45	288	3
45	473	3
45	1060	3
45	121	4
45	151	2
45	820	4
45	15	4
45	225	4
45	1061	2
45	764	4
45	24	3
45	952	4
45	742	4
45	7	3
45	1059	2
45	597	3
46	125	4
46	7	4
46	307	3
46	181	4
46	100	4
46	300	3
46	127	5
46	328	4
46	333	5
46	327	4
46	294	2
46	286	5
46	909	5
46	1024	5
46	151	4
46	288	2
46	313	5
46	1062	5
47	874	3
47	268	4
47	286	3
47	323	2
47	292	4
47	306	4
47	301	4
47	305	5
47	683	3
47	289	4
47	340	5
47	304	3
47	327	4
47	262	5
47	269	4
47	288	2
47	995	3
48	603	4
48	656	4
48	519	3
48	289	1
48	988	2
48	425	3
48	1065	2
48	170	4
48	286	3
48	1064	4
48	428	4
48	174	5
48	357	5
48	185	4
48	511	5
48	193	2
48	1063	3
48	98	5
48	680	3
48	136	4
48	187	5
48	308	5
48	132	5
48	524	3
48	302	4
48	528	5
48	181	5
48	522	2
48	50	4
48	228	3
48	294	3
48	306	4
48	423	4
48	479	4
48	202	4
48	661	5
48	243	3
48	483	5
48	215	4
48	654	5
48	266	3
48	480	4
48	259	4
48	309	3
48	427	4
48	523	5
49	628	4
49	717	2
49	774	2
49	122	2
49	1073	5
49	698	2
49	301	3
49	287	4
49	174	1
49	324	4
49	1	2
49	173	3
49	508	3
49	56	5
49	102	2
49	789	4
49	240	3
49	17	2
49	159	2
49	25	2
49	590	1
49	299	2
49	290	2
49	428	5
49	346	4
49	10	3
49	270	2
49	289	4
49	462	2
49	328	2
49	403	3
49	70	2
49	995	3
49	404	3
49	581	3
49	39	2
49	878	2
49	652	5
49	208	4
49	413	1
49	185	5
49	219	1
49	369	1
49	931	2
49	13	3
49	47	5
49	695	3
49	557	3
49	145	1
49	518	4
49	1082	3
49	161	1
49	80	1
49	117	1
49	546	1
49	90	1
49	406	2
49	396	4
49	95	2
49	418	3
49	294	1
49	11	3
49	1018	2
49	101	3
49	998	2
49	213	3
49	268	3
49	111	2
49	258	2
49	569	3
49	121	1
49	108	2
49	320	5
49	928	2
49	1028	2
49	1067	3
49	1072	1
49	1075	2
49	262	5
49	347	3
49	334	4
49	325	3
49	1068	3
49	209	5
49	54	2
49	2	1
49	283	3
49	91	5
49	1071	3
49	420	4
49	313	3
49	358	1
49	758	1
49	8	3
49	235	2
49	148	1
49	151	5
49	182	3
49	1070	3
49	1066	2
49	7	4
49	1009	3
49	713	3
49	1080	4
49	1036	2
49	12	4
49	1077	4
49	40	1
49	217	3
49	455	1
49	1069	3
49	594	3
49	57	4
49	588	4
49	93	5
49	50	1
49	385	1
49	577	1
49	42	4
49	154	5
49	1003	2
49	123	1
49	919	5
49	738	3
49	476	1
49	99	4
49	741	4
49	55	4
49	116	4
49	715	3
49	1083	2
49	147	1
49	238	4
49	473	3
49	997	1
49	561	2
49	4	2
49	179	5
49	77	1
49	72	2
49	959	2
49	702	3
49	721	2
49	53	4
49	477	2
49	625	3
49	343	2
49	657	5
49	813	3
49	501	3
50	475	5
50	125	2
50	9	4
50	544	4
50	508	5
50	246	3
50	15	2
50	286	2
50	288	4
50	325	1
50	1010	5
50	823	3
50	100	2
50	123	4
50	276	2
50	324	5
51	479	3
51	136	4
51	50	5
51	181	5
51	496	4
51	603	3
51	132	4
51	655	3
51	705	1
51	173	5
51	172	5
51	485	1
51	692	3
51	148	3
51	134	2
51	679	3
52	116	4
52	126	5
52	100	4
52	250	3
52	285	5
52	111	4
52	95	4
52	864	3
52	151	5
52	742	4
52	1009	5
52	748	4
52	741	4
52	117	4
52	237	4
52	280	3
52	405	4
52	22	5
52	845	5
52	93	4
52	762	3
52	287	5
52	427	5
52	473	4
52	288	3
52	7	5
52	258	5
52	19	5
52	275	4
52	25	5
52	13	5
52	318	5
52	588	4
52	463	5
52	657	5
52	333	4
52	302	4
52	815	4
52	1085	4
53	100	5
53	181	4
53	924	3
53	7	3
53	228	3
53	628	5
53	546	4
53	151	4
53	50	4
53	118	4
53	199	5
53	174	5
53	15	5
53	64	5
53	284	2
53	748	2
53	24	3
53	96	4
53	121	4
54	181	5
54	328	4
54	288	4
54	827	3
54	148	3
54	273	4
54	255	3
54	685	3
54	597	2
54	100	5
54	250	4
54	871	5
54	411	5
54	325	3
54	346	4
54	237	4
54	471	4
54	258	4
54	741	5
54	1012	2
54	340	4
54	295	3
54	7	4
54	327	5
54	117	5
54	25	4
54	240	4
54	151	2
54	118	4
54	245	4
54	338	3
54	829	2
54	475	5
54	742	5
54	313	4
54	106	3
54	1	4
54	676	5
54	268	5
54	930	1
54	260	4
54	121	4
54	820	3
54	546	3
54	1016	4
55	118	5
55	597	2
55	678	3
55	89	5
55	685	1
55	144	5
55	181	4
55	257	3
55	273	5
55	121	3
55	22	5
55	405	1
55	56	4
55	174	4
56	523	4
56	204	5
56	1057	3
56	90	2
56	67	2
56	969	3
56	596	4
56	585	3
56	183	5
56	794	3
56	210	5
56	728	3
56	930	3
56	732	4
56	89	4
56	1092	3
56	194	5
56	578	3
56	778	4
56	176	5
56	392	4
56	720	3
56	97	3
56	153	4
56	678	4
56	82	4
56	295	3
56	559	4
56	735	2
56	88	1
56	265	4
56	1091	2
56	68	3
56	435	3
56	1047	4
56	202	4
56	258	4
56	7	5
56	546	3
56	1074	3
56	403	4
56	121	5
56	167	3
56	393	4
56	748	4
56	186	3
56	31	4
56	235	1
56	747	4
56	95	4
56	408	4
56	386	3
56	588	4
56	368	3
56	62	5
56	575	3
56	193	5
56	769	4
56	91	4
56	399	4
56	281	2
56	144	5
56	29	3
56	815	4
56	11	4
56	655	4
56	550	4
56	174	5
56	44	4
56	179	3
56	447	4
56	42	4
56	189	4
56	79	4
56	111	2
56	226	4
56	63	3
56	215	5
56	738	3
56	66	3
56	161	4
56	432	5
56	50	5
56	184	4
56	636	4
56	239	4
56	797	4
56	568	4
56	122	2
56	233	1
56	869	3
56	862	3
56	25	4
56	1	4
56	761	3
56	28	5
56	373	4
56	172	5
56	169	4
56	200	4
56	746	4
56	715	1
56	426	4
56	391	3
56	1028	4
56	238	5
56	849	2
56	56	5
56	216	4
56	225	2
56	196	2
56	433	4
56	229	3
56	168	2
56	421	4
56	181	5
56	173	4
56	483	4
56	372	3
56	298	4
56	154	2
56	98	4
56	143	3
56	395	3
56	70	4
56	383	2
56	232	4
56	376	3
56	597	3
56	191	4
57	1095	2
57	237	4
57	240	2
57	864	3
57	7	4
57	298	3
57	318	5
57	294	4
57	323	3
57	748	4
57	756	3
57	826	2
57	8	4
57	281	4
57	194	4
57	304	5
57	475	2
57	988	4
57	1028	3
57	181	5
57	282	5
57	111	4
57	195	3
57	204	4
57	250	3
57	473	3
57	258	5
57	42	5
57	546	4
57	930	2
57	144	3
57	471	4
57	121	4
57	975	3
57	79	5
57	125	3
57	24	3
57	15	4
57	249	5
57	932	3
57	248	5
57	1096	3
57	109	4
57	1073	3
57	760	2
57	405	4
57	496	4
57	105	3
57	763	5
57	1001	1
57	225	3
57	831	1
57	28	4
57	1047	4
57	64	5
57	284	3
57	477	4
57	871	3
57	866	3
57	126	3
57	117	4
57	295	5
57	245	4
57	820	3
57	409	4
57	597	3
57	199	5
57	1011	3
57	411	4
57	50	5
57	1	5
57	56	3
57	11	3
57	222	5
58	651	4
58	144	4
58	730	5
58	173	5
58	45	5
58	8	4
58	514	5
58	169	4
58	200	3
58	255	4
58	12	5
58	558	5
58	193	3
58	64	5
58	116	5
58	70	4
58	214	2
58	181	3
58	692	2
58	813	5
58	960	4
58	11	5
58	1	5
58	347	3
58	408	5
58	1101	5
58	823	1
58	367	5
58	354	3
58	20	1
58	584	5
58	246	5
58	654	5
58	153	5
58	195	4
58	511	5
58	640	5
58	1006	2
58	463	3
58	13	3
58	1098	4
58	1084	4
58	313	5
58	1008	1
58	174	4
58	272	5
58	61	5
58	318	3
58	490	4
58	257	5
58	1019	4
58	284	4
58	171	5
58	172	5
58	42	4
58	111	4
58	238	5
58	684	4
58	1105	2
58	655	5
58	89	3
58	69	1
58	137	5
58	546	2
58	98	4
58	425	5
58	135	4
58	300	4
58	663	2
58	709	5
58	25	4
58	1102	1
58	223	5
58	189	3
58	204	4
58	32	5
58	645	5
58	1070	4
58	1097	5
58	50	4
58	175	5
58	741	2
58	199	4
58	310	4
58	732	3
58	275	5
58	950	1
58	249	4
58	405	2
58	123	4
58	134	5
58	194	3
58	9	4
58	1069	2
58	156	5
58	1048	1
58	120	2
58	474	4
58	210	4
58	311	4
58	497	2
58	1012	4
58	213	5
58	216	3
58	501	2
58	240	4
58	850	5
59	102	2
59	595	3
59	369	2
59	742	3
59	151	5
59	1028	1
59	371	4
59	484	4
59	10	4
59	1005	5
59	747	4
59	121	4
59	855	4
59	611	3
59	218	5
59	181	5
59	510	4
59	513	4
59	23	5
59	240	2
59	147	5
59	615	4
59	421	5
59	764	4
59	524	3
59	60	5
59	584	4
59	490	4
59	173	5
59	649	4
59	732	3
59	692	3
59	234	5
59	200	5
59	357	5
59	137	5
59	419	2
59	963	5
59	489	4
59	220	2
59	204	5
59	647	5
59	212	4
59	199	4
59	496	4
59	1110	4
59	100	5
59	227	3
59	708	4
59	673	5
59	474	5
59	169	4
59	516	4
59	582	4
59	405	3
59	724	5
59	193	4
59	491	4
59	318	5
59	118	5
59	238	5
59	403	5
59	466	4
59	1065	5
59	717	2
59	527	5
59	492	4
59	83	4
59	1050	2
59	511	5
59	663	4
59	727	2
59	3	4
59	187	5
59	503	4
59	959	4
59	434	4
59	974	3
59	393	2
59	709	5
59	106	4
59	951	3
59	823	5
59	483	5
59	715	5
59	410	3
59	44	4
59	1117	4
59	50	5
59	622	4
59	618	4
59	436	5
59	219	5
59	562	4
59	651	5
59	969	3
59	235	1
59	30	5
59	273	2
59	191	4
59	569	4
59	123	3
59	205	3
59	443	5
59	258	3
59	508	5
59	39	4
59	172	5
59	47	5
59	367	4
59	54	4
59	70	3
59	142	1
59	953	5
59	132	5
59	550	5
59	1113	4
59	1118	2
59	684	3
59	148	3
59	432	4
59	739	4
59	382	4
59	69	5
59	33	3
59	591	4
59	180	4
59	448	4
59	762	4
59	1116	3
59	567	4
59	196	5
59	755	4
59	616	5
59	95	2
59	521	5
59	1093	5
59	15	5
59	462	5
59	746	5
59	549	4
59	523	4
59	570	4
59	781	4
59	566	4
59	672	5
59	28	5
59	140	1
59	323	4
59	89	5
59	287	5
59	845	5
59	22	4
59	56	5
59	657	4
59	190	5
59	1107	4
59	288	5
59	713	5
59	241	4
59	485	2
59	135	5
59	675	5
59	929	2
59	1048	4
59	640	5
59	141	4
59	125	3
59	470	3
59	81	4
59	528	4
59	73	4
59	1009	4
59	87	4
59	182	5
59	501	1
59	620	4
59	472	3
59	290	3
59	710	3
59	428	5
59	176	5
59	760	2
59	109	4
59	505	4
59	201	4
59	604	3
59	1101	5
59	134	5
59	59	5
59	392	2
59	425	4
59	774	2
59	931	2
59	664	4
59	127	5
59	644	4
59	174	5
59	433	5
59	111	4
59	650	5
59	243	1
59	77	4
59	610	4
59	133	3
59	25	4
59	175	4
59	427	5
59	609	2
59	451	5
59	1115	3
59	476	2
59	188	4
59	126	5
59	265	4
59	129	5
59	429	4
59	48	5
59	1021	4
59	926	1
59	655	5
59	702	5
59	277	4
59	846	4
59	274	1
59	735	5
59	197	5
59	183	5
59	53	5
59	564	2
59	170	4
59	136	3
59	96	5
59	699	4
59	416	3
59	387	3
59	741	4
59	625	3
59	612	3
59	177	4
59	1111	5
59	507	4
59	1109	3
59	82	5
59	479	5
59	670	4
59	91	4
59	45	5
59	385	4
59	597	2
59	131	4
59	504	5
59	458	4
59	99	4
59	975	4
59	654	4
59	659	3
59	226	4
59	9	4
59	161	3
59	789	4
59	608	4
59	168	5
59	418	2
59	919	4
59	519	4
59	477	3
60	606	4
60	484	5
60	128	3
60	204	4
60	435	4
60	209	5
60	498	5
60	605	3
60	434	5
60	181	4
60	659	4
60	660	4
60	427	5
60	195	4
60	197	4
60	405	4
60	661	4
60	492	5
60	211	4
60	69	4
60	705	4
60	418	3
60	136	4
60	736	5
60	491	4
60	141	3
60	222	4
60	751	2
60	629	3
60	97	3
60	152	4
60	558	4
60	135	5
60	650	4
60	73	4
60	602	4
60	654	4
60	641	5
60	517	4
60	163	4
60	708	4
60	699	4
60	179	4
60	234	4
60	174	4
60	176	4
60	272	4
60	1020	4
60	525	5
60	131	4
60	582	4
60	265	5
60	430	5
60	160	4
60	151	5
60	656	4
60	489	5
60	186	4
60	546	4
60	89	5
60	1122	5
60	153	3
60	200	4
60	96	4
60	207	3
60	173	4
60	514	4
60	143	3
60	1060	4
60	23	4
60	479	5
60	478	3
60	60	5
60	199	5
60	210	4
60	144	4
60	609	3
60	13	4
60	593	5
60	493	5
60	8	3
60	423	4
60	225	3
60	495	3
60	161	4
60	505	4
60	842	4
60	175	5
60	638	5
60	227	4
60	79	4
60	1050	3
60	404	3
60	178	5
60	77	4
60	445	5
60	357	4
60	511	4
60	95	4
60	230	4
60	185	4
60	194	4
60	613	4
60	133	4
60	617	4
60	502	4
60	419	3
60	172	4
60	499	3
60	12	4
60	513	5
60	485	4
60	529	4
60	378	4
60	519	4
60	180	4
60	121	4
60	166	4
60	507	4
60	429	5
60	134	4
60	7	5
60	604	4
60	275	4
60	1021	5
60	637	4
60	286	5
60	729	4
60	515	5
60	98	4
60	501	3
60	138	2
60	1126	4
60	218	4
60	416	4
60	88	4
60	21	3
60	403	3
60	603	5
60	162	4
60	327	4
60	208	5
60	393	4
60	601	4
60	745	5
61	327	2
61	331	2
61	333	3
61	243	2
61	269	3
61	690	2
61	323	3
61	328	5
61	304	4
61	748	2
61	347	5
61	751	3
61	300	5
61	1127	4
62	605	3
62	747	3
62	157	3
62	69	4
62	290	3
62	875	4
62	527	4
62	498	4
62	448	2
62	286	3
62	921	2
62	174	4
62	712	4
62	508	4
62	554	1
62	153	4
62	132	5
62	474	4
62	401	3
62	866	2
62	436	3
62	856	4
62	423	3
62	281	3
62	55	5
62	382	3
62	276	5
62	1060	1
62	1091	3
62	116	3
62	190	5
62	199	4
62	128	2
62	232	3
62	196	4
62	702	2
62	135	4
62	710	3
62	473	4
62	217	2
62	729	3
62	403	4
62	210	4
62	739	2
62	151	5
62	697	4
62	1107	1
62	117	4
62	402	3
